date,title,source
Oct-17-18,Willis Towers Watson announces significant investment in its claim resolution services,GlobeNewswire
Oct-22-18,"Advisory company consolidating operations, more than 600 workers in downtown Dallas",American City Business Journals
Oct-22-18,Evolution of Insurance-Linked Securities (ILS) as an established asset class continues its momentum while facing next stage of development,GlobeNewswire
Oct-23-18,"Research Report Identifies Nordson, Willis Towers Watson Public, Bio-Rad Laboratories, Insperity, SAP SE, and Wesco Aircraft with Renewed Outlook  Fundamental Analysis, Calculating Forward Movement",GlobeNewswire
Oct-24-18,Hartford Financial (HIG) Q3 Earnings: What's in the Cards?,Zacks
Oct-24-18,What's in Store for Marsh and McLennan (MMC) in Q3 Earnings?,Zacks
Oct-25-18,Amerisafe's (AMSF) Q3 Earnings Surpass on Lower Expenses,Zacks
Oct-25-18,"U.S. employers taking measures to modernize Total Rewards programs, Willis Towers Watson survey finds",GlobeNewswire
Oct-26-18,Willis Towers Watson (WLTW) Q3 Earnings Preview: How Are Events Shaping Up?,Zacks
Oct-29-18,Assets of worlds largest fund managers jump by over 15% to nearly $94 trillion,GlobeNewswire
Oct-30-18,Global insurance first-half M&A value hits highest level since financial crisis,Reuters
Oct-30-18,Willis Towers (WLTW) Q3 Earnings: Is a Beat in the Cards?,Zacks
Oct-31-18,Global insurance M&A hits highest levels of deal value since the financial crisis,GlobeNewswire
Nov-01-18,Why Earnings Season Could Be Great for Willis Towers Watson (WLTW),Zacks
Nov-06-18,"Global health care benefit costs expected to increase by 7.6% in 2019, Willis Towers Watson survey finds",GlobeNewswire
Nov-06-18,Record Q3 ILS issuance as trigger preferences evolve,GlobeNewswire
Nov-07-18,"Amid backdrop of consolidation, the commercial insurance market shows signs of firming as casualty losses mount",GlobeNewswire
Nov-12-18,Marsh & McLennan (MMC) Hits 52-Week High on Solid Q3 Results,Zacks
Nov-12-18,Thinking Ahead Institute reveals the most influential capital on the planet,GlobeNewswire
Nov-14-18,Marsh & McLennan (MMC) to Launch Specialty Business,Zacks
Nov-14-18,Is Willis Towers Watson Public Limited Company (NASDAQ:WLTW) A Smart Choice For Dividend Investors?,Simply Wall St.
Nov-14-18,"Mergers, Casualty Losses Drive U.S. Insurers: 4 Picks",Zacks
Nov-15-18,Edited Transcript of WLTW earnings conference call or presentation 2-Nov-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-16-18,Edited Transcript of WLTW earnings conference call or presentation 2-Nov-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-16-18,Marsh & McLennan's Arm Sets Up Digital Broker Platform,Zacks
Nov-19-18,"Willis Towers Watson announces James McCann to complete his term as Chairman of the Board; Victor Ganzi appointed Chairman of the Board, effective January 1, 2019",GlobeNewswire
Nov-21-18,Marsh & McLennan Unit Buyout to Offer Better Client Services,Zacks
Nov-26-18,Willis Towers Watson Announces Upcoming Conference Presentation,GlobeNewswire
Nov-26-18,Willis Towers Watson Announces Regular Quarterly Dividend,GlobeNewswire
Nov-27-18,UPDATE -- Willis Towers Watson Announces Upcoming Conference Presentation,GlobeNewswire
Nov-27-18,Arthur J. Gallagher's Buyout to Fortify California Footprint,Zacks
Nov-27-18,"Deal makers consistently beat the market over the last 10 years, underlining M&As success as a growth strategy",GlobeNewswire
Nov-28-18,Arthur J. Gallagher Buyout to Brace Central California Base,Zacks
