date,title,source
Oct-17-18,Oil's Rocky Mountain High Threatened by $39 Million Vote,Bloomberg
Oct-23-18,Noble Energy Declares Quarterly Dividend,GlobeNewswire
Oct-23-18,"Colorado oil-well setback measure too close to call despite millions spent to defeat it, poll says",American City Business Journals
Oct-24-18,Brent Smolik to Join Noble Energy as President and Chief Operating Officer,GlobeNewswire
Oct-30-18,Colorado county freezes oil and gas development ahead of Proposition 112 vote,American City Business Journals
Oct-30-18,"Noble Energy wins approval for massive, 100-square-mile drilling plan in Colorado",American City Business Journals
Oct-30-18,EQT or NBL: Which Is the Better Value Stock Right Now?,Zacks
Oct-31-18,"Oil Stocks' Earnings Roster for Nov 1: EOG, NBL & MPC",Zacks
Oct-31-18,Murphy Oil (MUR) to Report Q3 Earnings: What's in the Cards?,Zacks
Nov-01-18,"Here's what Noble, Anadarko and other companies are saying as Colorado Proposition 112 vote looms",American City Business Journals
Nov-01-18,Noble Energy Inc (NBL) Q3 2018 Earnings Conference Call Transcript,Motley Fool
Nov-01-18,Edited Transcript of NBL earnings conference call or presentation 1-Nov-18 1:00pm GMT,Thomson Reuters StreetEvents
Nov-01-18,"Noble Energy (NBL) Q3 Earnings, Revenues Beat Estimates",Zacks
Nov-01-18,"Noble Energy (NBL) Beats Q3 Earnings, Revenue Increase Y/Y",Zacks
Nov-01-18,Noble Energy (NBL) Tops Q3 Earnings and Revenue Estimates,Zacks
Nov-01-18,"Stock Market News Daily Roundup November 1, Key Earnings",Market Exclusive
Nov-01-18,Noble Energy profit beats estimates on higher crude prices,Reuters
Nov-01-18,Noble: 3Q Earnings Snapshot,Associated Press
Nov-01-18,Noble Energy posts quarterly profit on higher crude prices,Reuters
Nov-01-18,"Noble Energy Announces Third Quarter 2018 Results, Including Nearly 30 Percent Year on Year Operating Cash Flow Growth",GlobeNewswire
Nov-05-18,Noble Energy to Present at Upcoming Energy Conference,GlobeNewswire
Nov-05-18,Anadarko Petroleum Watching Colorado Midterm,TheStreet.com
